species,y_lo,y_hi,y_center,counts,value,error
Kminus,-2.2857,-2.2143,-2.2500,6.671000e+03,2.190707e-01,2.682186e-03
Kminus,-2.2143,-2.1429,-2.1786,7.379000e+03,2.423209e-01,2.820929e-03
Kminus,-2.1429,-2.0714,-2.1071,8.008000e+03,2.629768e-01,2.938701e-03
Kminus,-2.0714,-2.0000,-2.0357,8.893000e+03,2.920395e-01,3.096831e-03
Kminus,-2.0000,-1.9286,-1.9643,9.525000e+03,3.127939e-01,3.204984e-03
Kminus,-1.9286,-1.8571,-1.8929,1.028800e+04,3.378503e-01,3.330879e-03
Kminus,-1.8571,-1.7857,-1.8214,1.085500e+04,3.564702e-01,3.421435e-03
Kminus,-1.7857,-1.7143,-1.7500,1.152800e+04,3.785710e-01,3.525903e-03
Kminus,-1.7143,-1.6429,-1.6786,1.204300e+04,3.954832e-01,3.603800e-03
Kminus,-1.6429,-1.5714,-1.6071,1.262700e+04,4.146613e-01,3.690145e-03
Kminus,-1.5714,-1.5000,-1.5357,1.324400e+04,4.349231e-01,3.779227e-03
Kminus,-1.5000,-1.4286,-1.4643,1.371800e+04,4.504890e-01,3.846261e-03
Kminus,-1.4286,-1.3571,-1.3929,1.422800e+04,4.672370e-01,3.917106e-03
Kminus,-1.3571,-1.2857,-1.3214,1.456300e+04,4.782381e-01,3.962952e-03
Kminus,-1.2857,-1.2143,-1.2500,1.497100e+04,4.916365e-01,4.018082e-03
Kminus,-1.2143,-1.1429,-1.1786,1.550200e+04,5.090742e-01,4.088719e-03
Kminus,-1.1429,-1.0714,-1.1071,1.575500e+04,5.173825e-01,4.121948e-03
Kminus,-1.0714,-1.0000,-1.0357,1.623600e+04,5.331782e-01,4.184397e-03
Kminus,-1.0000,-0.9286,-0.9643,1.661200e+04,5.455258e-01,4.232572e-03
Kminus,-0.9286,-0.8571,-0.8929,1.678600e+04,5.512398e-01,4.254681e-03
Kminus,-0.8571,-0.7857,-0.8214,1.704300e+04,5.596795e-01,4.287127e-03
Kminus,-0.7857,-0.7143,-0.7500,1.759300e+04,5.777411e-01,4.355754e-03
Kminus,-0.7143,-0.6429,-0.6786,1.730300e+04,5.682177e-01,4.319705e-03
Kminus,-0.6429,-0.5714,-0.6071,1.741000e+04,5.717315e-01,4.333040e-03
Kminus,-0.5714,-0.5000,-0.5357,1.811600e+04,5.949160e-01,4.420023e-03
Kminus,-0.5000,-0.4286,-0.4643,1.813900e+04,5.956713e-01,4.422828e-03
Kminus,-0.4286,-0.3571,-0.3929,1.834100e+04,6.023048e-01,4.447386e-03
Kminus,-0.3571,-0.2857,-0.3214,1.833700e+04,6.021735e-01,4.446901e-03
Kminus,-0.2857,-0.2143,-0.2500,1.867800e+04,6.133717e-01,4.488059e-03
Kminus,-0.2143,-0.1429,-0.1786,1.861100e+04,6.111714e-01,4.480002e-03
Kminus,-0.1429,-0.0714,-0.1071,1.838200e+04,6.036513e-01,4.452354e-03
Kminus,-0.0714,0.0000,-0.0357,1.839500e+04,6.040782e-01,4.453929e-03
